feature,route,page,page_file,screen_level,archetype,body_grade,official_density_score,visual_density_risk_score,visual_density_priority,tokenized_fixed_height_refs,tokenized_gap_refs,spacer_refs,manual_content_refs,bottom_inset_refs,root_top_chrome_refs,detail_top_chrome_refs,scroll_refs,grid_or_wrap_refs,root_causes,recommendation,source_files,unresolved_source_files
referral,AppRoutePaths.referral,ReferralHomePage,flutter_app/lib/features/referral/presentation/pages/referral_home_page.dart,L1_utilityHub,detail,A,0,55,P1_HIGH_DENSITY_REVIEW,0,25,0,0,2,0,1,3,2,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/referral/presentation/pages/referral_home_page.dart;flutter_app/lib/features/referral/presentation/pages/referral_home_page_part_01.dart;flutter_app/lib/features/referral/presentation/pages/referral_home_page_part_02.dart;flutter_app/lib/features/referral/presentation/pages/referral_home_page_part_03.dart;flutter_app/lib/features/referral/presentation/pages/referral_home_page_part_04.dart,
trade,AppRoutePaths.tradeMarginAdvancedDemo,AdvancedTradingDemoPage,flutter_app/lib/features/trade/presentation/pages/advanced_trading_demo_page.dart,L2_detail,detail,A,0,55,P1_HIGH_DENSITY_REVIEW,0,2,0,0,24,0,3,5,2,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/advanced_trading_demo_page.dart;flutter_app/lib/features/trade/presentation/widgets/advanced_trading_demo_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/advanced_trading_demo_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
earn,AppRoutePaths.earnTransactionReporting,StakingTransactionReportingPage,flutter_app/lib/features/earn/presentation/pages/staking_transaction_reporting_page.dart,L2_utilityDetail,detail,A,1,54,P1_HIGH_DENSITY_REVIEW,0,21,0,0,5,0,1,3,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_transaction_reporting_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_sheet_widgets.dart;flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_summary_widgets.dart;flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_transaction_widgets.dart,
trade,'/trade/copy-performance/:copyId',CopyPerformancePage,flutter_app/lib/features/trade/presentation/pages/copy_performance_page.dart,L2_entityDetail,detail,A,0,54,P1_HIGH_DENSITY_REVIEW,0,3,0,0,23,0,2,3,0,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/copy_performance_page.dart;flutter_app/lib/features/trade/presentation/widgets/copy_performance_common.dart;flutter_app/lib/features/trade/presentation/widgets/copy_performance_details.dart;flutter_app/lib/features/trade/presentation/widgets/copy_performance_summary_tabs.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
trade,AppRoutePaths.tradeMarginHub,MarginTradingHubPage,flutter_app/lib/features/trade/presentation/pages/margin_trading_hub_page.dart,L2_sectionHub,detail,A,0,54,P1_HIGH_DENSITY_REVIEW,0,3,0,0,23,0,2,3,0,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/margin_trading_hub_page.dart;flutter_app/lib/features/trade/presentation/widgets/margin_trading_hub_cards.dart;flutter_app/lib/features/trade/presentation/widgets/margin_trading_hub_hero_nav.dart;flutter_app/lib/features/trade/presentation/widgets/margin_trading_hub_widgets.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
cross_module,AppRoutePaths.taxReports,TaxReportCenter,flutter_app/lib/features/cross_module/presentation/pages/tax_report_center.dart,L1_utilityHub,detail,A,0,53,P1_HIGH_DENSITY_REVIEW,0,26,0,0,0,0,1,1,1,very_high_vertical_gap_accumulation;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/cross_module/presentation/pages/tax_report_center.dart;flutter_app/lib/features/cross_module/presentation/pages/tax_report_center_part_01.dart;flutter_app/lib/features/cross_module/presentation/pages/tax_report_center_part_02.dart;flutter_app/lib/features/cross_module/presentation/pages/tax_report_center_part_03.dart;flutter_app/lib/features/cross_module/presentation/widgets/cross_module_tabbed_shell.dart,
earn,AppRoutePaths.earnSavingsAutoPilot,SavingsAutoPilotPage,flutter_app/lib/features/earn/presentation/pages/savings_autopilot_page.dart,L2_detail,detail,A,0,53,P1_HIGH_DENSITY_REVIEW,0,24,0,0,2,0,1,1,3,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/savings_autopilot_page.dart;flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_actions.dart;flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_formatters.dart;flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_hero.dart;flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_overview.dart;flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_settings.dart,
earn,AppRoutePaths.earnSavingsBacktest,SavingsBacktestPage,flutter_app/lib/features/earn/presentation/pages/savings_backtest_page.dart,L2_detail,detail,A,0,53,P1_HIGH_DENSITY_REVIEW,0,21,0,0,5,0,1,1,2,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/savings_backtest_page.dart;flutter_app/lib/features/earn/presentation/widgets/earn_custody_risk_banner.dart;flutter_app/lib/features/earn/presentation/widgets/savings_backtest_compare.dart;flutter_app/lib/features/earn/presentation/widgets/savings_backtest_formatters.dart;flutter_app/lib/features/earn/presentation/widgets/savings_backtest_hero.dart;flutter_app/lib/features/earn/presentation/widgets/savings_backtest_results.dart;flutter_app/lib/features/earn/presentation/widgets/savings_backtest_setup.dart,
earn,AppRoutePaths.earnCustody,StakingCustodyPage,flutter_app/lib/features/earn/presentation/pages/staking_custody_page.dart,L2_detail,detail,A,0,53,P1_HIGH_DENSITY_REVIEW,0,21,0,0,5,0,1,1,2,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_custody_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_custody_actions_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_custody_assets.dart;flutter_app/lib/features/earn/presentation/widgets/staking_custody_audit.dart;flutter_app/lib/features/earn/presentation/widgets/staking_custody_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_custody_overview.dart;flutter_app/lib/features/earn/presentation/widgets/staking_custody_pie_chart.dart,
earn,AppRoutePaths.earnLiquidStaking,StakingLiquidStakingPage,flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page.dart,L2_detail,detail,A,0,53,P1_HIGH_DENSITY_REVIEW,2,17,1,0,4,0,1,2,0,very_high_vertical_gap_accumulation;spacer_inside_cards;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page.dart;flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_01.dart;flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_02.dart;flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_03.dart,
p2p,'/p2p/insurance/claim/:claimId',P2PClaimDetailPage,flutter_app/lib/features/p2p/presentation/pages/p2p_claim_detail_page.dart,L3_transactionFlow,detail,A,0,53,P1_HIGH_DENSITY_REVIEW,0,20,0,0,6,0,1,1,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_claim_detail_page.dart;flutter_app/lib/features/p2p/presentation/pages/p2p_claim_detail_page_part_01.dart;flutter_app/lib/features/p2p/presentation/pages/p2p_claim_detail_page_part_02.dart;flutter_app/lib/features/p2p/presentation/pages/p2p_claim_detail_page_part_03.dart;flutter_app/lib/features/p2p/presentation/widgets/vit_p2p_flow_scaffold.dart,
trade,AppRoutePaths.tradeOrdersHistory,OrdersHistoryPage,flutter_app/lib/features/trade/presentation/pages/orders_history_page.dart,L2_utilityDetail,detail,A,1,53,P1_HIGH_DENSITY_REVIEW,0,2,0,0,23,0,2,3,0,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/orders_history_page.dart;flutter_app/lib/features/trade/presentation/widgets/orders_history_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/orders_history_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
trade,AppRoutePaths.tradeCopyAuditTrail,AuditTrailPage,flutter_app/lib/features/trade/presentation/pages/audit_trail_page.dart,L2_detail,detail,A,0,52,P1_HIGH_DENSITY_REVIEW,0,2,0,0,23,0,2,3,0,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/audit_trail_page.dart;flutter_app/lib/features/trade/presentation/widgets/audit_trail_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/audit_trail_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart;flutter_app/lib/features/trade/presentation/widgets/vit_trade_compliance_section.dart,
trade,AppRoutePaths.tradeBotPerformanceAnalytics,BotPerformanceAnalyticsPage,flutter_app/lib/features/trade/presentation/pages/bot_performance_analytics_page.dart,L2_utilityDetail,detail,A,0,52,P1_HIGH_DENSITY_REVIEW,0,2,0,0,23,0,2,3,0,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/bot_performance_analytics_page.dart;flutter_app/lib/features/trade/presentation/widgets/bot_performance_charts_strategy.dart;flutter_app/lib/features/trade/presentation/widgets/bot_performance_metrics_summary.dart;flutter_app/lib/features/trade/presentation/widgets/bot_performance_painters.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
trade,AppRoutePaths.tradeBotRiskDisclosure,BotRiskDisclosurePage,flutter_app/lib/features/trade/presentation/pages/bot_risk_disclosure_page.dart,L2_utilityDetail,detail,A,0,52,P1_HIGH_DENSITY_REVIEW,0,2,0,0,23,0,2,3,0,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/bot_risk_disclosure_page.dart;flutter_app/lib/features/trade/presentation/widgets/bot_risk_disclosure_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/bot_risk_disclosure_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
trade,AppRoutePaths.tradeBotTermsOfService,BotTermsOfServicePage,flutter_app/lib/features/trade/presentation/pages/bot_terms_of_service_page.dart,L2_detail,detail,A,0,52,P1_HIGH_DENSITY_REVIEW,0,2,0,0,23,0,2,4,0,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/bot_terms_of_service_page.dart;flutter_app/lib/features/trade/presentation/widgets/bot_terms_of_service_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/bot_terms_of_service_page_sections.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,
trade,AppRoutePaths.tradeCopyCassReconciliation,CassReconciliationPage,flutter_app/lib/features/trade/presentation/pages/cass_reconciliation_page.dart,L2_detail,detail,A,0,52,P1_HIGH_DENSITY_REVIEW,0,2,0,0,23,0,2,3,0,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/cass_reconciliation_page.dart;flutter_app/lib/features/trade/presentation/widgets/cass_reconciliation_records_common.dart;flutter_app/lib/features/trade/presentation/widgets/cass_reconciliation_summary_tabs.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart;flutter_app/lib/features/trade/presentation/widgets/vit_trade_compliance_section.dart,
trade,'/trade/copy-trading/complaint-tracking/:complaintId',ComplaintTrackingPage,flutter_app/lib/features/trade/presentation/pages/complaint_tracking_page.dart,L2_entityDetail,detail,A,0,52,P1_HIGH_DENSITY_REVIEW,0,2,0,0,23,0,2,3,1,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/complaint_tracking_page.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart;flutter_app/lib/features/trade/presentation/widgets/vit_trade_compliance_section.dart,
trade,AppRoutePaths.tradeCopyComplaintTrackingBase,ComplaintTrackingPage,flutter_app/lib/features/trade/presentation/pages/complaint_tracking_page.dart,L2_detail,detail,A,0,52,P1_HIGH_DENSITY_REVIEW,0,2,0,0,23,0,2,3,1,bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/trade/presentation/pages/complaint_tracking_page.dart;flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart;flutter_app/lib/features/trade/presentation/widgets/vit_trade_compliance_section.dart,
